Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
1999	45-54	18	F	2054-5	64	30227	211.7
1999	45-54	18	F	2106-3	234	367103	63.7
1999	45-54	19	F	2106-3	96	185410	51.8
1999	45-54	20	F	2054-5	11	8200	134.1 (Unreliable)
1999	45-54	20	F	2106-3	67	158953	42.2
1999	45-54	21	F	2054-5	43	17588	244.5
1999	45-54	21	F	2106-3	197	255444	77.1
1999	45-54	22	F	2054-5	155	88585	175
1999	45-54	22	F	2106-3	167	199382	83.8
1999	45-54	23	F	2106-3	47	92436	50.8
1999	45-54	24	F	2054-5	132	105085	125.6
1999	45-54	24	F	2106-3	105	258947	40.5
1999	45-54	25	F	2054-5	19	23102	82.2 (Unreliable)
1999	45-54	25	F	2106-3	188	399808	47
1999	45-54	26	F	2054-5	189	92712	203.9
1999	45-54	26	F	2106-3	351	566131	62
1999	45-54	27	F	2054-5	11	6542	168.1 (Unreliable)
1999	45-54	27	F	2106-3	96	304543	31.5
1999	45-54	28	F	2054-5	141	58313	241.8
1999	45-54	28	F	2106-3	92	120390	76.4
1999	45-54	29	F	2054-5	73	38300	190.6
1999	45-54	29	F	2106-3	183	324783	56.3
1999	45-54	30	F	2106-3	36	61187	58.8
1999	45-54	31	F	2106-3	43	104454	41.2
1999	45-54	32	F	2054-5	16	7538	212.3 (Unreliable)
1999	45-54	32	F	2106-3	73	108849	67.1
1999	45-54	33	F	2106-3	37	86966	42.5
1999	45-54	34	F	2054-5	107	78076	137
1999	45-54	34	F	2106-3	229	470025	48.7
1999	45-54	35	F	2106-3	59	109338	54
1999	45-54	36	F	A-PI	13	74893	17.4 (Unreliable)
1999	45-54	36	F	2054-5	291	219892	132.3
1999	45-54	36	F	2106-3	529	995847	53.1
1999	45-54	37	F	2054-5	219	112362	194.9
1999	45-54	37	F	2106-3	234	416499	56.2
1999	45-54	38	F	2106-3	17	38727	43.9 (Unreliable)
1999	45-54	39	F	2054-5	143	81306	175.9
1999	45-54	39	F	2106-3	416	684403	60.8
1999	45-54	40	F	1002-5	12	17374	69.1 (Unreliable)
1999	45-54	40	F	2054-5	40	14394	277.9
1999	45-54	40	F	2106-3	172	189946	90.6
1999	45-54	41	F	2106-3	126	234776	53.7
1999	45-54	42	F	2054-5	135	77999	173.1
1999	45-54	42	F	2106-3	441	750604	58.8
1999	45-54	44	F	2106-3	27	65561	41.2
1999	45-54	45	F	2054-5	160	77920	205.3
1999	45-54	45	F	2106-3	127	194400	65.3
1999	45-54	46	F	2106-3	22	43184	50.9
1999	45-54	47	F	2054-5	129	57325	225
1999	45-54	47	F	2106-3	233	329656	70.7
1999	45-54	48	F	A-PI	13	40630	32.0 (Unreliable)
1999	45-54	48	F	2054-5	268	143304	187
1999	45-54	48	F	2106-3	692	1084594	63.8
1999	45-54	49	F	2106-3	33	109895	30
1999	45-54	50	F	2106-3	13	45234	28.7 (Unreliable)
1999	45-54	51	F	2054-5	126	87860	143.4
1999	45-54	51	F	2106-3	173	387385	44.7
1999	45-54	53	F	2054-5	17	10234	166.1 (Unreliable)
1999	45-54	53	F	2106-3	163	370605	44
1999	45-54	54	F	2106-3	106	128322	82.6
1999	45-54	55	F	2054-5	22	16124	136.4
1999	45-54	55	F	2106-3	165	330549	49.9
1999	45-54	56	F	2106-3	15	33921	44.2 (Unreliable)
1999	55-64	1	F	2054-5	207	42806	483.6
1999	55-64	1	F	2106-3	395	171646	230.1
1999	55-64	2	F	2106-3	20	15625	128
1999	55-64	4	F	1002-5	25	8061	310.1
1999	55-64	4	F	2054-5	26	4858	535.2
1999	55-64	4	F	2106-3	354	207334	170.7
1999	55-64	5	F	2054-5	82	13690	599
1999	55-64	5	F	2106-3	265	116130	228.2
1999	55-64	6	F	1002-5	14	13804	101.4 (Unreliable)
1999	55-64	6	F	A-PI	195	163350	119.4
1999	55-64	6	F	2054-5	424	90167	470.2
1999	55-64	6	F	2106-3	1918	1052587	182.2
1999	55-64	8	F	2054-5	15	5317	282.1 (Unreliable)
1999	55-64	8	F	2106-3	206	157045	131.2
1999	55-64	9	F	2054-5	38	12880	295
1999	55-64	9	F	2106-3	225	141410	159.1
1999	55-64	10	F	2054-5	22	5344	411.7
1999	55-64	10	F	2106-3	45	30481	147.6
1999	55-64	11	F	2054-5	77	17630	436.8
1999	55-64	11	F	2106-3	10	8124	123.1 (Unreliable)
1999	55-64	12	F	A-PI	12	12231	98.1 (Unreliable)
1999	55-64	12	F	2054-5	374	82696	452.3
1999	55-64	12	F	2106-3	1170	703522	166.3
1999	55-64	13	F	2054-5	392	75255	520.9
1999	55-64	13	F	2106-3	564	253060	222.9
1999	55-64	15	F	A-PI	93	37853	245.7
1999	55-64	15	F	2106-3	13	14906	87.2 (Unreliable)
1999	55-64	16	F	2106-3	77	51365	149.9
1999	55-64	17	F	A-PI	21	17544	119.7
1999	55-64	17	F	2054-5	356	76613	464.7
1999	55-64	17	F	2106-3	864	442395	195.3
1999	55-64	18	F	2054-5	87	18681	465.7
1999	55-64	18	F	2106-3	554	249334	222.2
1999	55-64	19	F	2106-3	221	128797	171.6
1999	55-64	20	F	2054-5	23	5007	459.4
1999	55-64	20	F	2106-3	222	104600	212.2
1999	55-64	21	F	2054-5	50	10475	477.3
1999	55-64	21	F	2106-3	464	178515	259.9
1999	55-64	22	F	2054-5	255	52857	482.4
1999	55-64	22	F	2106-3	333	141112	236
1999	55-64	23	F	2106-3	104	60651	171.5
1999	55-64	24	F	2054-5	219	59413	368.6
1999	55-64	24	F	2106-3	258	169450	152.3
1999	55-64	25	F	2054-5	32	13716	233.3
1999	55-64	25	F	2106-3	364	258680	140.7
1999	55-64	26	F	2054-5	260	51962	500.4
1999	55-64	26	F	2106-3	806	378211	213.1
1999	55-64	27	F	2054-5	11	3082	356.9 (Unreliable)
1999	55-64	27	F	2106-3	251	193513	129.7
1999	55-64	28	F	2054-5	214	34541	619.6
1999	55-64	28	F	2106-3	225	92140	244.2
1999	55-64	29	F	2054-5	112	23603	474.5
1999	55-64	29	F	2106-3	489	233134	209.8
1999	55-64	30	F	2106-3	46	39436	116.6
1999	55-64	31	F	2106-3	109	68771	158.5
1999	55-64	32	F	2054-5	25	5196	481.1
1999	55-64	32	F	2106-3	188	79013	237.9
1999	55-64	33	F	2106-3	92	52600	174.9
1999	55-64	34	F	A-PI	16	17736	90.2 (Unreliable)
1999	55-64	34	F	2054-5	183	52456	348.9
1999	55-64	34	F	2106-3	503	317405	158.5
1999	55-64	35	F	1002-5	11	5665	194.2 (Unreliable)
1999	55-64	35	F	2106-3	107	72955	146.7
1999	55-64	36	F	A-PI	37	42297	87.5
1999	55-64	36	F	2054-5	564	152022	371
1999	55-64	36	F	2106-3	1353	691023	195.8
1999	55-64	37	F	1002-5	11	3777	291.2 (Unreliable)
1999	55-64	37	F	2054-5	278	65185	426.5
1999	55-64	37	F	2106-3	542	300197	180.5
1999	55-64	38	F	2106-3	51	25916	196.8
1999	55-64	39	F	2054-5	224	51946	431.2
1999	55-64	39	F	2106-3	1027	467264	219.8
1999	55-64	40	F	1002-5	25	10533	237.3
1999	55-64	40	F	2054-5	35	8656	404.3
1999	55-64	40	F	2106-3	365	140900	259
1999	55-64	41	F	2106-3	251	143497	174.9
1999	55-64	42	F	2054-5	211	51088	413
1999	55-64	42	F	2106-3	1050	528079	198.8
1999	55-64	44	F	2054-5	11	1729	636.2 (Unreliable)
1999	55-64	44	F	2106-3	68	42948	158.3
1999	55-64	45	F	2054-5	237	44940	527.4
1999	55-64	45	F	2106-3	286	143505	199.3
1999	55-64	46	F	2106-3	53	29581	179.2
1999	55-64	47	F	2054-5	189	32493	581.7
1999	55-64	47	F	2106-3	506	238023	212.6
1999	55-64	48	F	A-PI	16	19205	83.3 (Unreliable)
1999	55-64	48	F	2054-5	407	80194	507.5
1999	55-64	48	F	2106-3	1385	703171	197
1999	55-64	49	F	2106-3	80	69130	115.7
1999	55-64	50	F	2106-3	31	27578	112.4
1999	55-64	51	F	A-PI	11	10503	104.7 (Unreliable)
1999	55-64	51	F	2054-5	233	52786	441.4
1999	55-64	51	F	2106-3	410	253357	161.8
1999	55-64	53	F	A-PI	22	14163	155.3
1999	55-64	53	F	2054-5	15	4797	312.7 (Unreliable)
1999	55-64	53	F	2106-3	348	220896	157.5
1999	55-64	54	F	2054-5	11	2195	501.1 (Unreliable)
1999	55-64	54	F	2106-3	249	91588	271.9
1999	55-64	55	F	2054-5	38	8843	429.7
1999	55-64	55	F	2106-3	317	217789	145.6
1999	55-64	56	F	2106-3	28	20817	134.5
1999	65-74	1	F	2054-5	422	35584	1185.9
1999	65-74	1	F	2106-3	987	140248	703.8
1999	65-74	2	F	1002-5	13	2011	646.4 (Unreliable)
1999	65-74	2	F	2106-3	51	7988	638.5
1999	65-74	4	F	1002-5	32	5100	627.5
1999	65-74	4	F	2054-5	28	3224	868.5
1999	65-74	4	F	2106-3	937	181112	517.4
1999	65-74	5	F	2054-5	146	11503	1269.2
