Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
2008	75-84	39	M	2106-3	27	204287	13.2
2008	75-84	42	F	2106-3	33	382941	8.6
2008	75-84	42	M	2106-3	28	262093	10.7
2008	75-84	45	F	2054-5	11	23760	46.3 (Unreliable)
2008	75-84	45	F	2106-3	12	86639	13.9 (Unreliable)
2008	75-84	47	F	2106-3	12	139360	8.6 (Unreliable)
2008	75-84	47	M	2106-3	10	96279	10.4 (Unreliable)
2008	75-84	48	F	2106-3	26	417739	6.2
2008	75-84	48	M	2106-3	47	303452	15.5
2008	75-84	51	F	2106-3	14	145378	9.6 (Unreliable)
2008	75-84	51	M	2054-5	10	16782	59.6 (Unreliable)
2008	75-84	51	M	2106-3	10	103175	9.7 (Unreliable)
2008	75-84	54	M	2106-3	11	39672	27.7 (Unreliable)
2008	75-84	55	F	2106-3	18	145934	12.3 (Unreliable)
2008	75-84	55	M	2106-3	20	106637	18.8
2008	85+	1	F	2106-3	13	40768	31.9 (Unreliable)
2008	85+	4	M	2106-3	10	32911	30.4 (Unreliable)
2008	85+	5	F	2106-3	18	30607	58.8 (Unreliable)
2008	85+	6	F	A-PI	11	36899	29.8 (Unreliable)
2008	85+	6	F	2054-5	11	16894	65.1 (Unreliable)
2008	85+	6	F	2106-3	96	309870	31
2008	85+	6	M	2106-3	99	164246	60.3
2008	85+	8	F	2106-3	10	42061	23.8 (Unreliable)
2008	85+	9	M	2106-3	10	24308	41.1 (Unreliable)
2008	85+	12	F	2054-5	14	16365	85.5 (Unreliable)
2008	85+	12	F	2106-3	67	240432	27.9
2008	85+	12	M	2106-3	45	138727	32.4
2008	85+	13	F	2054-5	12	15674	76.6 (Unreliable)
2008	85+	13	F	2106-3	18	60661	29.7 (Unreliable)
2008	85+	17	F	2106-3	40	140963	28.4
2008	85+	17	M	2106-3	35	61822	56.6
2008	85+	18	F	2106-3	20	72552	27.6
2008	85+	18	M	2106-3	15	31711	47.3 (Unreliable)
2008	85+	19	F	2106-3	12	50198	23.9 (Unreliable)
2008	85+	21	F	2106-3	17	44202	38.5 (Unreliable)
2008	85+	21	M	2106-3	11	18764	58.6 (Unreliable)
2008	85+	22	M	2106-3	10	15455	64.7 (Unreliable)
2008	85+	24	F	2106-3	24	51162	46.9
2008	85+	24	M	2106-3	11	23964	45.9 (Unreliable)
2008	85+	25	F	2106-3	27	93033	29
2008	85+	26	F	2106-3	55	112391	48.9
2008	85+	26	M	2106-3	28	51426	54.4
2008	85+	27	F	2106-3	37	69310	53.4
2008	85+	27	M	2106-3	20	31943	62.6
2008	85+	29	F	2106-3	26	70747	36.8
2008	85+	29	M	2106-3	14	31477	44.5 (Unreliable)
2008	85+	31	F	2106-3	15	25403	59.0 (Unreliable)
2008	85+	34	F	2106-3	15	106187	14.1 (Unreliable)
2008	85+	34	M	2106-3	22	47900	45.9
2008	85+	36	F	2106-3	47	223171	21.1
2008	85+	36	M	2106-3	28	101267	27.6
2008	85+	37	F	2054-5	12	15702	76.4 (Unreliable)
2008	85+	37	F	2106-3	22	80514	27.3
2008	85+	37	M	2106-3	15	34265	43.8 (Unreliable)
2008	85+	39	F	2106-3	50	139839	35.8
2008	85+	39	M	2106-3	29	62607	46.3
2008	85+	40	F	2106-3	16	37115	43.1 (Unreliable)
2008	85+	40	M	2106-3	10	17612	56.8 (Unreliable)
2008	85+	41	F	2106-3	20	47442	42.2
2008	85+	42	F	2054-5	12	11598	103.5 (Unreliable)
2008	85+	42	F	2106-3	52	189524	27.4
2008	85+	42	M	2106-3	52	84346	61.7
2008	85+	45	F	2106-3	20	36580	54.7
2008	85+	47	F	2106-3	21	59781	35.1
2008	85+	47	M	2106-3	10	25185	39.7 (Unreliable)
2008	85+	48	F	2054-5	10	15752	63.5 (Unreliable)
2008	85+	48	F	2106-3	43	174117	24.7
2008	85+	48	M	2106-3	41	84833	48.3
2008	85+	51	F	2106-3	14	66002	21.2 (Unreliable)
2008	85+	51	M	2106-3	22	29874	73.6
2008	85+	53	F	2106-3	28	68910	40.6
2008	85+	54	M	2106-3	10	10323	96.9 (Unreliable)
2008	85+	55	F	2106-3	31	76810	40.4
2008	85+	55	M	2106-3	28	34564	81
2009	55-64	6	F	2106-3	14	1543372	0.9 (Unreliable)
2009	55-64	6	M	2106-3	18	1476450	1.2 (Unreliable)
2009	55-64	17	M	2106-3	11	576363	1.9 (Unreliable)
2009	55-64	48	F	2106-3	11	1088871	1.0 (Unreliable)
2009	65-74	6	F	2106-3	29	923342	3.1
2009	65-74	6	M	2106-3	18	807698	2.2 (Unreliable)
2009	65-74	12	F	2106-3	14	798783	1.8 (Unreliable)
2009	65-74	12	M	2106-3	13	705051	1.8 (Unreliable)
2009	65-74	17	F	2106-3	10	372096	2.7 (Unreliable)
2009	65-74	26	M	2106-3	12	294302	4.1 (Unreliable)
2009	65-74	36	F	2106-3	13	570333	2.3 (Unreliable)
2009	65-74	37	M	2106-3	13	258391	5.0 (Unreliable)
2009	65-74	39	F	2106-3	11	404571	2.7 (Unreliable)
2009	65-74	42	M	2106-3	13	404398	3.2 (Unreliable)
2009	65-74	48	F	2106-3	18	662492	2.7 (Unreliable)
2009	65-74	48	M	2106-3	25	586738	4.3
2009	65-74	55	M	2106-3	10	177893	5.6 (Unreliable)
2009	75-84	4	M	2106-3	15	119268	12.6 (Unreliable)
2009	75-84	6	F	2054-5	12	41802	28.7 (Unreliable)
2009	75-84	6	F	2106-3	60	628138	9.6
2009	75-84	6	M	A-PI	12	76507	15.7 (Unreliable)
2009	75-84	6	M	2106-3	68	467465	14.5
2009	75-84	12	F	2054-5	11	46427	23.7 (Unreliable)
2009	75-84	12	F	2106-3	38	556544	6.8
2009	75-84	12	M	2106-3	58	447843	13
2009	75-84	13	F	2106-3	11	142080	7.7 (Unreliable)
2009	75-84	13	M	2106-3	16	100311	16.0 (Unreliable)
2009	75-84	17	F	2106-3	26	267979	9.7
2009	75-84	17	M	2106-3	26	187176	13.9
2009	75-84	18	F	2106-3	15	151654	9.9 (Unreliable)
2009	75-84	18	M	2106-3	18	105221	17.1 (Unreliable)
2009	75-84	21	F	2106-3	14	102367	13.7 (Unreliable)
2009	75-84	21	M	2106-3	10	70759	14.1 (Unreliable)
2009	75-84	24	M	2106-3	11	70466	15.6 (Unreliable)
2009	75-84	25	F	2106-3	12	168079	7.1 (Unreliable)
2009	75-84	25	M	2106-3	11	114886	9.6 (Unreliable)
2009	75-84	26	F	2106-3	31	230686	13.4
2009	75-84	26	M	2106-3	28	166221	16.8
2009	75-84	27	M	2106-3	14	91980	15.2 (Unreliable)
2009	75-84	29	F	2106-3	15	145815	10.3 (Unreliable)
2009	75-84	29	M	2106-3	13	105896	12.3 (Unreliable)
2009	75-84	34	F	2106-3	13	205530	6.3 (Unreliable)
2009	75-84	34	M	2106-3	20	140306	14.3
2009	75-84	36	F	2106-3	27	428316	6.3
2009	75-84	36	M	2106-3	31	297507	10.4
2009	75-84	37	F	2106-3	21	187244	11.2
2009	75-84	37	M	2106-3	15	133104	11.3 (Unreliable)
2009	75-84	39	F	2106-3	27	289753	9.3
2009	75-84	39	M	2106-3	30	202465	14.8
2009	75-84	42	F	2106-3	35	372152	9.4
2009	75-84	42	M	2106-3	37	257771	14.4
2009	75-84	47	F	2106-3	22	138995	15.8
2009	75-84	47	M	2106-3	14	97429	14.4 (Unreliable)
2009	75-84	48	F	2106-3	37	418738	8.8
2009	75-84	48	M	2106-3	37	307464	12
2009	75-84	51	F	2054-5	14	28290	49.5 (Unreliable)
2009	75-84	51	F	2106-3	20	143991	13.9
2009	75-84	51	M	2106-3	19	103826	18.3 (Unreliable)
2009	75-84	53	M	2106-3	12	100671	11.9 (Unreliable)
2009	75-84	55	F	2106-3	13	143825	9.0 (Unreliable)
2009	75-84	55	M	2106-3	21	106118	19.8
2009	85+	1	F	2054-5	10	10192	98.1 (Unreliable)
2009	85+	1	F	2106-3	19	41754	45.5 (Unreliable)
2009	85+	4	F	2106-3	15	60611	24.7 (Unreliable)
2009	85+	5	F	2106-3	10	30885	32.4 (Unreliable)
2009	85+	6	F	A-PI	17	40044	42.5 (Unreliable)
2009	85+	6	F	2054-5	12	17828	67.3 (Unreliable)
2009	85+	6	F	2106-3	142	319987	44.4
2009	85+	6	M	A-PI	10	23959	41.7 (Unreliable)
2009	85+	6	M	2106-3	113	171387	65.9
2009	85+	8	F	2106-3	11	43685	25.2 (Unreliable)
2009	85+	8	M	2106-3	11	21577	51.0 (Unreliable)
2009	85+	9	F	2106-3	26	54365	47.8
2009	85+	12	F	2054-5	11	17333	63.5 (Unreliable)
2009	85+	12	F	2106-3	59	249410	23.7
2009	85+	12	M	2106-3	66	144833	45.6
2009	85+	13	F	2054-5	17	16210	104.9 (Unreliable)
2009	85+	13	F	2106-3	33	62169	53.1
2009	85+	13	M	2106-3	10	26556	37.7 (Unreliable)
2009	85+	17	F	2106-3	66	143284	46.1
2009	85+	17	M	2106-3	35	64042	54.7
2009	85+	18	F	2106-3	24	74373	32.3
2009	85+	18	M	2106-3	17	32903	51.7 (Unreliable)
2009	85+	19	F	2106-3	16	50294	31.8 (Unreliable)
2009	85+	19	M	2106-3	14	22587	62.0 (Unreliable)
2009	85+	21	F	2106-3	19	44779	42.4 (Unreliable)
2009	85+	21	M	2106-3	12	19502	61.5 (Unreliable)
2009	85+	22	F	2106-3	10	34146	29.3 (Unreliable)
2009	85+	22	M	2106-3	10	16190	61.8 (Unreliable)
2009	85+	23	F	2106-3	13	19295	67.4 (Unreliable)
2009	85+	24	F	2106-3	22	52729	41.7
2009	85+	24	M	2106-3	17	25019	67.9 (Unreliable)
2009	85+	25	F	2106-3	32	95056	33.7
2009	85+	25	M	2106-3	22	41695	52.8
2009	85+	26	F	2054-5	11	11287	97.5 (Unreliable)
2009	85+	26	F	2106-3	47	115137	40.8
2009	85+	26	M	2106-3	30	53800	55.8
2009	85+	27	F	2106-3	29	70052	41.4
2009	85+	27	M	2106-3	18	32721	55.0 (Unreliable)
2009	85+	29	F	2106-3	21	71605	29.3
2009	85+	29	M	2106-3	19	32685	58.1 (Unreliable)
2009	85+	31	F	2106-3	12	25720	46.7 (Unreliable)
2009	85+	34	F	2106-3	24	109335	22
2009	85+	34	M	2106-3	20	49896	40.1
2009	85+	36	F	2106-3	58	227670	25.5
2009	85+	36	M	2106-3	41	104602	39.2
2009	85+	37	F	2054-5	11	16204	67.9 (Unreliable)
2009	85+	37	F	2106-3	26	83535	31.1
2009	85+	37	M	2106-3	28	36413	76.9
2009	85+	39	F	2106-3	60	143359	41.9
2009	85+	39	M	2106-3	43	65296	65.9
2009	85+	40	F	2106-3	17	37724	45.1 (Unreliable)
2009	85+	40	M	2106-3	10	18405	54.3 (Unreliable)
2009	85+	41	F	2106-3	12	48906	24.5 (Unreliable)
2009	85+	41	M	2106-3	22	25250	87.1
2009	85+	42	F	2106-3	59	193617	30.5
2009	85+	42	M	2106-3	52	87443	59.5
2009	85+	45	F	2054-5	14	10144	138.0 (Unreliable)
2009	85+	45	F	2106-3	13	37855	34.3 (Unreliable)
2009	85+	45	M	2106-3	12	16865	71.2 (Unreliable)
2009	85+	47	F	2106-3	23	61346	37.5
2009	85+	47	M	2106-3	10	26328	38.0 (Unreliable)
2009	85+	48	F	2054-5	10	16527	60.5 (Unreliable)
2009	85+	48	F	2106-3	75	179421	41.8
2009	85+	48	M	2106-3	58	89137	65.1
2009	85+	51	F	2054-5	11	11999	91.7 (Unreliable)
2009	85+	51	F	2106-3	19	68497	27.7 (Unreliable)
2009	85+	51	M	2106-3	14	31632	44.3 (Unreliable)
2009	85+	53	F	2106-3	42	71380	58.8
2009	85+	53	M	2106-3	19	36682	51.8 (Unreliable)
2009	85+	54	F	2106-3	21	23556	89.1
2009	85+	54	M	2106-3	11	10845	101.4 (Unreliable)
2009	85+	55	F	2106-3	49	78040	62.8
2009	85+	55	M	2106-3	27	35676	75.7
2010	55-64	6	M	2106-3	17	1521593	1.1 (Unreliable)
2010	55-64	48	F	2106-3	12	1123468	1.1 (Unreliable)
2010	55-64	48	M	2106-3	14	1069205	1.3 (Unreliable)
2010	65-74	6	F	2106-3	20	945454	2.1
2010	65-74	6	M	2106-3	24	829802	2.9
2010	65-74	12	F	2106-3	14	814755	1.7 (Unreliable)
2010	65-74	12	M	2106-3	20	721042	2.8
2010	65-74	13	M	2106-3	10	215595	4.6 (Unreliable)
2010	65-74	17	F	2106-3	10	377496	2.6 (Unreliable)
2010	65-74	26	M	2106-3	15	300415	5.0 (Unreliable)
2010	65-74	36	F	2106-3	13	577400	2.3 (Unreliable)
